date,ts,total_positives,student_positives,staff_positives,faculty_positives,tests_administered,cumulative_total_positives,total_positives_rolling_sum,total_positives_rolling_avg,cumulative_student_positives,student_positives_rolling_sum,student_positives_rolling_avg,cumulative_staff_positives,staff_positives_rolling_sum,staff_positives_rolling_avg,cumulative_faculty_positives,faculty_positives_rolling_sum,faculty_positives_rolling_avg,cumulative_tests_administered,tests_administered_rolling_sum,tests_administered_rolling_avg
8/12/2021,1628740800000,6,4,2,0,832,1109,17,2.4285714285714284,793,9,1.2857142857142858,324,8,1.1428571428571428,11,0,0,1148399,3569,509.85714285714283
8/13/2021,1628827200000,3,1,2,0,291,1112,19,2.7142857142857144,794,10,1.4285714285714286,326,9,1.2857142857142858,11,0,0,1148690,3647,521
8/14/2021,1628913600000,0,0,0,0,2,1112,19,2.7142857142857144,794,10,1.4285714285714286,326,9,1.2857142857142858,11,0,0,1148692,3649,521.2857142857143
8/15/2021,1629000000000,0,0,0,0,227,1112,19,2.7142857142857144,794,10,1.4285714285714286,326,9,1.2857142857142858,11,0,0,1148919,3782,540.2857142857143
8/16/2021,1629086400000,2,0,2,0,1458,1114,19,2.7142857142857144,794,9,1.2857142857142858,328,10,1.4285714285714286,11,0,0,1150377,4267,609.5714285714286
8/17/2021,1629172800000,4,1,3,0,1355,1118,21,3,795,9,1.2857142857142858,331,12,1.7142857142857142,11,0,0,1151732,4810,687.1428571428571
8/18/2021,1629259200000,3,1,2,0,1344,1121,18,2.5714285714285716,796,7,1,333,11,1.5714285714285714,11,0,0,1153076,5509,787
8/19/2021,1629345600000,6,1,5,0,1580,1127,18,2.5714285714285716,797,4,0.5714285714285714,338,14,2,11,0,0,1154656,6257,893.8571428571429
8/20/2021,1629432000000,3,3,0,0,674,1130,18,2.5714285714285716,800,6,0.8571428571428571,338,12,1.7142857142857142,11,0,0,1155330,6640,948.5714285714286
8/21/2021,1629518400000,12,8,4,0,425,1142,30,4.285714285714286,808,14,2,342,16,2.2857142857142856,11,0,0,1155755,7063,1009
8/22/2021,1629604800000,1,1,0,0,213,1143,31,4.428571428571429,809,15,2.142857142857143,342,16,2.2857142857142856,11,0,0,1155968,7049,1007
8/23/2021,1629691200000,5,2,3,0,3681,1148,34,4.857142857142857,811,17,2.4285714285714284,345,17,2.4285714285714284,11,0,0,1159649,9272,1324.5714285714287
8/24/2021,1629777600000,3,2,1,0,4060,1151,33,4.714285714285714,813,18,2.5714285714285716,346,15,2.142857142857143,11,0,0,1163709,11977,1711
8/25/2021,1629864000000,11,11,0,0,4179,1162,41,5.857142857142857,824,28,4,346,13,1.8571428571428572,11,0,0,1167888,14812,2116
8/26/2021,1629950400000,25,23,1,1,4961,1187,60,8.571428571428571,847,50,7.142857142857143,347,9,1.2857142857142858,12,1,0.14285714285714285,1172849,18193,2599
8/27/2021,1630036800000,45,43,2,0,1230,1232,102,14.571428571428571,890,90,12.857142857142858,349,11,1.5714285714285714,12,1,0.14285714285714285,1174079,18749,2678.4285714285716
8/28/2021,1630123200000,57,57,0,0,836,1289,147,21,947,139,19.857142857142858,349,7,1,12,1,0.14285714285714285,1174915,19160,2737.1428571428573
8/29/2021,1630209600000,56,55,1,0,3597,1345,202,28.857142857142858,1002,193,27.571428571428573,350,8,1.1428571428571428,12,1,0.14285714285714285,1178512,22544,3220.5714285714284
8/30/2021,1630296000000,39,39,0,0,5645,1384,236,33.714285714285715,1041,230,32.857142857142854,350,5,0.7142857142857143,12,1,0.14285714285714285,1184157,24508,3501.1428571428573
8/31/2021,1630382400000,31,31,0,0,4922,1415,264,37.714285714285715,1072,259,37,350,4,0.5714285714285714,12,1,0.14285714285714285,1189079,25370,3624.285714285714
9/1/2021,1630468800000,52,47,4,1,5776,1467,305,43.57142857142857,1119,295,42.142857142857146,354,8,1.1428571428571428,13,2,0.2857142857142857,1194855,26967,3852.4285714285716
9/2/2021,1630555200000,43,42,1,0,5321,1510,323,46.142857142857146,1161,314,44.857142857142854,355,8,1.1428571428571428,13,1,0.14285714285714285,1200176,27327,3903.8571428571427
9/3/2021,1630641600000,29,26,3,0,907,1539,307,43.857142857142854,1187,297,42.42857142857143,358,9,1.2857142857142858,13,1,0.14285714285714285,1201083,27004,3857.714285714286
9/4/2021,1630728000000,29,28,1,0,497,1568,279,39.857142857142854,1215,268,38.285714285714285,359,10,1.4285714285714286,13,1,0.14285714285714285,1201580,26665,3809.285714285714
9/5/2021,1630814400000,11,4,7,0,3572,1579,234,33.42857142857143,1219,217,31,366,16,2.2857142857142856,13,1,0.14285714285714285,1205152,26640,3805.714285714286
9/6/2021,1630900800000,9,9,0,0,3833,1588,204,29.142857142857142,1228,187,26.714285714285715,366,16,2.2857142857142856,13,1,0.14285714285714285,1208985,24828,3546.8571428571427
9/7/2021,1630987200000,8,8,0,0,5594,1596,181,25.857142857142858,1236,164,23.428571428571427,366,16,2.2857142857142856,13,1,0.14285714285714285,1214579,25500,3642.8571428571427
9/8/2021,1631073600000,14,13,1,0,5458,1610,143,20.428571428571427,1249,130,18.571428571428573,367,13,1.8571428571428572,13,0,0,1220037,25182,3597.4285714285716
9/9/2021,1631160000000,14,14,0,0,5299,1624,114,16.285714285714285,1263,102,14.571428571428571,367,12,1.7142857142857142,13,0,0,1225336,25160,3594.285714285714
9/10/2021,1631246400000,9,8,1,0,760,1633,94,13.428571428571429,1271,84,12,368,10,1.4285714285714286,13,0,0,1226096,25013,3573.285714285714
9/11/2021,1631332800000,12,8,4,0,277,1645,77,11,1279,64,9.142857142857142,372,13,1.8571428571428572,13,0,0,1226373,24793,3541.8571428571427
9/12/2021,1631419200000,2,1,1,0,3484,1647,68,9.714285714285714,1280,61,8.714285714285714,373,7,1,13,0,0,1229857,24705,3529.285714285714
9/13/2021,1631505600000,10,7,3,0,5166,1657,69,9.857142857142858,1287,59,8.428571428571429,376,10,1.4285714285714286,13,0,0,1235023,26038,3719.714285714286
9/14/2021,1631592000000,10,8,2,0,4637,1667,71,10.142857142857142,1295,59,8.428571428571429,378,12,1.7142857142857142,13,0,0,1239660,25081,3583
9/15/2021,1631678400000,8,5,3,0,5022,1675,65,9.285714285714286,1300,51,7.285714285714286,381,14,2,13,0,0,1244682,24645,3520.714285714286
9/16/2021,1631764800000,3,3,0,0,5140,1678,54,7.714285714285714,1303,40,5.714285714285714,381,14,2,13,0,0,1249822,24486,3498
9/17/2021,1631851200000,15,6,9,0,757,1693,60,8.571428571428571,1309,38,5.428571428571429,390,22,3.142857142857143,13,0,0,1250579,24483,3497.5714285714284
9/18/2021,1631937600000,7,3,3,1,206,1700,55,7.857142857142857,1312,33,4.714285714285714,393,21,3,14,1,0.14285714285714285,1250785,24412,3487.4285714285716
9/19/2021,1632024000000,1,0,1,0,2925,1701,54,7.714285714285714,1312,32,4.571428571428571,394,21,3,14,1,0.14285714285714285,1253710,23853,3407.5714285714284
9/20/2021,1632110400000,7,3,4,0,5587,1708,51,7.285714285714286,1315,28,4,398,22,3.142857142857143,14,1,0.14285714285714285,1259297,24274,3467.714285714286
9/21/2021,1632196800000,8,4,4,0,5169,1716,49,7,1319,24,3.4285714285714284,402,24,3.4285714285714284,14,1,0.14285714285714285,1264466,24806,3543.714285714286
9/22/2021,1632283200000,9,9,0,0,5013,1725,50,7.142857142857143,1328,28,4,402,21,3,14,1,0.14285714285714285,1269479,24797,3542.4285714285716
9/23/2021,1632369600000,3,3,0,0,5171,1728,50,7.142857142857143,1331,28,4,402,21,3,14,1,0.14285714285714285,1274650,24828,3546.8571428571427
9/24/2021,1632456000000,8,8,0,0,836,1736,43,6.142857142857143,1339,30,4.285714285714286,402,12,1.7142857142857142,14,1,0.14285714285714285,1275486,24907,3558.1428571428573
9/25/2021,1632542400000,1,1,0,0,345,1737,37,5.285714285714286,1340,28,4,402,9,1.2857142857142858,14,0,0,1275831,25046,3578
9/26/2021,1632628800000,6,0,4,2,3011,1743,42,6,1340,28,4,406,12,1.7142857142857142,16,2,0.2857142857142857,1278842,25132,3590.285714285714
9/27/2021,1632715200000,0,0,0,0,5362,1743,35,5,1340,25,3.5714285714285716,406,8,1.1428571428571428,16,2,0.2857142857142857,1284204,24907,3558.1428571428573
9/28/2021,1632801600000,2,2,0,0,5189,1745,29,4.142857142857143,1342,23,3.2857142857142856,406,4,0.5714285714285714,16,2,0.2857142857142857,1289393,24927,3561
9/29/2021,1632888000000,6,1,4,1,4895,1751,26,3.7142857142857144,1343,15,2.142857142857143,410,8,1.1428571428571428,17,3,0.42857142857142855,1294288,24809,3544.1428571428573
9/30/2021,1632974400000,0,0,0,0,5240,1751,23,3.2857142857142856,1343,12,1.7142857142857142,410,8,1.1428571428571428,17,3,0.42857142857142855,1299528,24878,3554
10/1/2021,1633060800000,5,0,5,0,718,1756,20,2.857142857142857,1343,4,0.5714285714285714,415,13,1.8571428571428572,17,3,0.42857142857142855,1300246,24760,3537.1428571428573
10/2/2021,1633147200000,0,0,0,0,301,1756,19,2.7142857142857144,1343,3,0.42857142857142855,415,13,1.8571428571428572,17,3,0.42857142857142855,1300547,24716,3530.8571428571427
10/3/2021,1633233600000,0,0,0,0,2622,1756,13,1.8571428571428572,1343,3,0.42857142857142855,415,9,1.2857142857142858,17,1,0.14285714285714285,1303169,24327,3475.285714285714
10/4/2021,1633320000000,1,1,0,0,5485,1757,14,2,1344,4,0.5714285714285714,415,9,1.2857142857142858,17,1,0.14285714285714285,1308654,24450,3492.8571428571427
10/5/2021,1633406400000,1,1,0,0,5124,1758,13,1.8571428571428572,1345,3,0.42857142857142855,415,9,1.2857142857142858,17,1,0.14285714285714285,1313778,24385,3483.5714285714284
10/6/2021,1633492800000,5,3,2,0,4949,1763,12,1.7142857142857142,1348,5,0.7142857142857143,417,7,1,17,0,0,1318727,24439,3491.285714285714
10/7/2021,1633579200000,1,1,0,0,5275,1764,13,1.8571428571428572,1349,6,0.8571428571428571,417,7,1,17,0,0,1324002,24474,3496.285714285714
10/8/2021,1633665600000,5,1,4,0,772,1769,13,1.8571428571428572,1350,7,1,421,6,0.8571428571428571,17,0,0,1324774,24528,3504
10/9/2021,1633752000000,0,0,0,0,151,1769,13,1.8571428571428572,1350,7,1,421,6,0.8571428571428571,17,0,0,1324925,24378,3482.5714285714284
10/10/2021,1633838400000,0,0,0,0,861,1769,13,1.8571428571428572,1350,7,1,421,6,0.8571428571428571,17,0,0,1325786,22617,3231
10/11/2021,1633924800000,3,0,3,0,2705,1772,15,2.142857142857143,1350,6,0.8571428571428571,424,9,1.2857142857142858,17,0,0,1328491,19837,2833.8571428571427
10/12/2021,1634011200000,2,0,2,0,3837,1774,16,2.2857142857142856,1350,5,0.7142857142857143,426,11,1.5714285714285714,17,0,0,1332328,18550,2650
10/13/2021,1634097600000,2,2,0,0,6735,1776,13,1.8571428571428572,1352,4,0.5714285714285714,426,9,1.2857142857142858,17,0,0,1339063,20336,2905.1428571428573
10/14/2021,1634184000000,10,7,3,0,5709,1786,22,3.142857142857143,1359,10,1.4285714285714286,429,12,1.7142857142857142,17,0,0,1344772,20770,2967.1428571428573
10/15/2021,1634270400000,4,3,1,0,1543,1790,21,3,1362,12,1.7142857142857142,430,9,1.2857142857142858,17,0,0,1346315,21541,3077.285714285714
10/16/2021,1634356800000,2,2,0,0,204,1792,23,3.2857142857142856,1364,14,2,430,9,1.2857142857142858,17,0,0,1346519,21594,3084.8571428571427
10/17/2021,1634443200000,0,0,0,0,2556,1792,23,3.2857142857142856,1364,14,2,430,9,1.2857142857142858,17,0,0,1349075,23289,3327
10/18/2021,1634529600000,7,2,5,0,5562,1799,27,3.857142857142857,1366,16,2.2857142857142856,435,11,1.5714285714285714,17,0,0,1354637,26146,3735.1428571428573
10/19/2021,1634616000000,3,2,1,0,4991,1802,28,4,1368,18,2.5714285714285716,436,10,1.4285714285714286,17,0,0,1359628,27300,3900
10/20/2021,1634702400000,3,1,2,0,4745,1805,29,4.142857142857143,1369,17,2.4285714285714284,438,12,1.7142857142857142,17,0,0,1364373,25310,3615.714285714286
10/21/2021,1634788800000,1,1,0,0,5345,1806,20,2.857142857142857,1370,11,1.5714285714285714,438,9,1.2857142857142858,17,0,0,1369718,24946,3563.714285714286
10/22/2021,1634875200000,8,3,4,1,756,1814,24,3.4285714285714284,1373,11,1.5714285714285714,442,12,1.7142857142857142,18,1,0.14285714285714285,1370474,24159,3451.285714285714
10/23/2021,1634961600000,1,0,1,0,255,1815,23,3.2857142857142856,1373,9,1.2857142857142858,443,13,1.8571428571428572,18,1,0.14285714285714285,1370729,24210,3458.5714285714284
10/24/2021,1635048000000,0,0,0,0,2610,1815,23,3.2857142857142856,1373,9,1.2857142857142858,443,13,1.8571428571428572,18,1,0.14285714285714285,1373339,24264,3466.285714285714
10/25/2021,1635134400000,5,3,2,0,5530,1820,21,3,1376,10,1.4285714285714286,445,10,1.4285714285714286,18,1,0.14285714285714285,1378869,24232,3461.714285714286
10/26/2021,1635220800000,6,2,3,1,4891,1826,24,3.4285714285714284,1378,10,1.4285714285714286,448,12,1.7142857142857142,19,2,0.2857142857142857,1383760,24132,3447.4285714285716
10/27/2021,1635307200000,1,0,1,0,4981,1827,22,3.142857142857143,1378,9,1.2857142857142858,449,11,1.5714285714285714,19,2,0.2857142857142857,1388741,24368,3481.1428571428573
10/28/2021,1635393600000,3,3,0,0,5324,1830,24,3.4285714285714284,1381,11,1.5714285714285714,449,11,1.5714285714285714,19,2,0.2857142857142857,1394065,24347,3478.1428571428573
10/29/2021,1635480000000,2,1,1,0,752,1832,18,2.5714285714285716,1382,9,1.2857142857142858,450,8,1.1428571428571428,19,1,0.14285714285714285,1394817,24343,3477.5714285714284
10/30/2021,1635566400000,0,0,0,0,243,1832,17,2.4285714285714284,1382,9,1.2857142857142858,450,7,1,19,1,0.14285714285714285,1395060,24331,3475.8571428571427
10/31/2021,1635652800000,3,1,2,0,2367,1835,20,2.857142857142857,1383,10,1.4285714285714286,452,9,1.2857142857142858,19,1,0.14285714285714285,1397427,24088,3441.1428571428573
11/1/2021,1635739200000,2,0,2,0,5679,1837,17,2.4285714285714284,1383,7,1,454,9,1.2857142857142858,19,1,0.14285714285714285,1403106,24237,3462.4285714285716
11/1/2021,1635739200000,2,0,2,0,5679,1839,13,1.8571428571428572,1383,5,0.7142857142857143,456,8,1.1428571428571428,19,0,0,1408785,25025,3575
11/2/2021,1635825600000,2,0,2,0,4994,1841,14,2,1383,5,0.7142857142857143,458,9,1.2857142857142858,19,0,0,1413779,25038,3576.8571428571427
11/3/2021,1635912000000,7,1,4,2,4678,1848,18,2.5714285714285716,1384,3,0.42857142857142855,462,13,1.8571428571428572,21,2,0.2857142857142857,1418457,24392,3484.5714285714284
11/4/2021,1635998400000,5,4,1,0,5292,1853,21,3,1388,6,0.8571428571428571,463,13,1.8571428571428572,21,2,0.2857142857142857,1423749,28932,4133.142857142857
11/5/2021,1636084800000,3,1,2,0,822,1856,24,3.4285714285714284,1389,7,1,465,15,2.142857142857143,21,2,0.2857142857142857,1424571,29511,4215.857142857143
11/6/2021,1636171200000,3,0,2,1,265,1859,24,3.4285714285714284,1389,6,0.8571428571428571,467,15,2.142857142857143,22,3,0.42857142857142855,1424836,27409,3915.5714285714284
11/7/2021,1636257600000,2,1,1,0,1416,1861,24,3.4285714285714284,1390,7,1,468,14,2,22,3,0.42857142857142855,1426252,23146,3306.5714285714284
